772,13000000,3558669,Colgems Productions Ltd.
773,,441137,Calendar Productions
774,2000000,4116395,Toho Company
775,10000000,6148000,Pressman Productions
776,22000000,5111099,Barclays Mercantile Industrial Finance
777,,7491903,Bountiful Film Partners
778,2410000,10755447,The Cannon Group
779,5000000,981817,Eurasia Investments
780,7000000,4349446,David Foster Productions
781,,3594997,Interscope Communications
782,,69832,Historias Cinematograficas Cinemania
783,3000000,11052713,Crystalite Productions
784,2000000,7660857,Filmation Associates
785,,1918117,SLM Production Group
786,,5349607,Kings Road Entertainment
787,,35336,Evergreen Film Company
788,,34751,Centar Film
789,,1304192,United Artists
790,15000000,3360800,Young Sung Production Co.
791,,2564278,Aurora
792,,1057064,New World Pictures
793,2000000,22934622,Nelvana
794,,385687,Columbia Pictures
795,,220038,ITM Productions
796,8000000,8402424,Bud Yorkin Productions
797,,2174622,Goldcrest Films International
798,,1256862,HandMade Films
799,,13677222,Walt Disney Pictures
800,,,Sascha-Verleih
801,7000000,29815,Metro-Goldwyn-Mayer (MGM)
802,,421201,Channel Four Films
803,7000000,618847,Metro-Goldwyn-Mayer (MGM)
804,,147070,Brooksfilms
805,,3393807,Guber-Peters Company
806,,305102,CBS Entertainment Production
807,,1215923,PfH Ltd.
808,,750000,The Rank Organisation
809,,2685453,Lantana Productions
810,,1299985,Film Four International
811,,12531831,Blackhawk Productions
812,,4889971,DIC Entertainment
813,5000000,,Delphi IV Productions
814,,2052466,Flach Film
815,,,Film Corporation of Kenya
816,2000000,2864844,Cannon Pictures
817,,,CFS Avala Film
818,,1381091,Entertainment Events
819,,,Window III Productions
820,,561548,Metro-Goldwyn-Mayer (MGM)
821,,2357,Manfred Durniok Filmproduktion
822,,,Lynn-Davis Productions
823,,2507995,Dino De Laurentiis Company
824,,372438,Asher-Grodin Productions
825,,345280,Columbia Films
826,,,The Rejoycing Company
827,,2156772,Britannic
828,,,Filmauro
829,,,The Mount Company (II)
830,,,Lodestar Productions
831,,,Hachette Première
832,,542420,Films RSL
833,,,Alliance Communications Corporation
834,,202428,Antonine Films
835,,6565359,ABC Entertainment
836,,,Mirage Films
837,,,La Cecilia
838,,,Enigma Productions
839,,,Malofilm
840,,,Centre national du cinéma et de l'image animée (CNC)
841,,,Enigma Productions
842,,,Angeles
843,,,Les Films de la Tour
844,15000000,357288178,Paramount Pictures
845,18500000,131060248,Twentieth Century Fox
846,8000000,52287414,Columbia Pictures
847,6000000,70720215,Paramount Pictures
848,8800000,328203506,Rimfire Films
849,25000000,13915874,Henson Associates (HA)
850,16000000,5900712,Thorn EMI Screen Entertainment
851,25000000,11100577,Twentieth Century Fox
852,9000000,40479480,Paramount Pictures
853,6000000,138545632,Hemdale
854,6000000,8618766,De Laurentiis Entertainment Group (DEG)
855,15000000,8621783,De Laurentiis Entertainment Group (DEG)
856,37000000,37962774,Universal Pictures
857,15000000,60629159,SLM Production Group
858,25000000,38983045,The Geffen Company
859,25000000,14302779,The Saul Zaentz Company
860,,115103979,Columbia Pictures
861,1900000,4600000,Hemdale
862,17000000,6735922,Producers Sales Organization (PSO)
863,25000000,79817937,Paramount Pictures
864,25000000,109713132,Paramount Pictures
865,15000000,40697761,TriStar Pictures
866,12000000,17768900,Golan-Globus Productions
867,,7153487,Constantin Film
868,2700000,3500000,New Century Entertainment Corporation
869,13800000,52293982,Touchstone Pictures
870,6000000,28607524,Cinema '84
871,15000000,42724017,Jay Weston Productions
872,9000000,18564613,Walt Disney Pictures
873,25000000,49042224,Warner Bros.
874,18000000,41488348,TriStar Pictures
875,24500000,17502499,Warner Bros.
876,,1777378,Alternate Current
877,,15448384,Blueline Productions
878,25000000,39246734,L.A. Films
879,10000000,7433663,De Laurentiis Entertainment Group (DEG)
880,6000000,8200000,Lawrence Gordon Productions
881,3000000,19472057,Paramount Pictures
882,10000000,54999651,Amblin Entertainment
883,11000000,91258000,Orion Pictures
884,,2016851,Gaumont
885,8500000,38702310,TriStar Pictures
886,2000000,13167232,New Line Cinema
887,4700000,8025872,Cannon Films
888,,24159872,TriStar Pictures
889,,13431806,A&M Films
890,4500000,1261000,Empire Pictures
891,4000000,2850707,Initial Pictures
892,111000,609939,Maljack Productions
893,,5794184,HandMade Films
894,,43579163,Police Academy Productions
895,5000000,591366,TriStar Pictures
896,,167292,Svenska Filminstitutet (SFI)
897,6000000,5844868,HBO Pictures
898,,2015882,TaliaFilm II Productions
899,,84542002,Universal Pictures
900,18000000,9697739,ABC Motion Pictures
901,8500000,16209459,De Laurentiis Entertainment Group (DEG)
902,6400000,40084041,Orion Pictures
903,14000000,38625550,Walt Disney Pictures
904,13000000,71624879,Touchstone Pictures
905,6000000,5860601,Sunbow Productions
906,,26285544,Hawn / Sylbert Movie Company
907,1100000,5450815,Empire Pictures
908,6500000,2347000,Hemdale
909,,7177431,Lorimar Film Partners
910,7000000,8362969,Religioso Primitiva
911,20000000,25314189,Paramount Pictures
912,,5839031,Columbia Pictures
913,15000000,1953732,Warner Bros.
914,175000,7137502,40 Acres & A Mule Filmworks
915,,38500726,Metro-Goldwyn-Mayer (MGM)
916,18000000,1305114,Producers Sales Organization (PSO)
917,,27820000,Balcor Film Investors
918,1100000,1504286,Island Pictures
919,19000000,40996665,Freddie Fields Productions
920,,58731,Les Films Plain Chant
921,,14481606,Universal Pictures
922,13000000,3751699,Golan-Globus Productions
923,,13299749,Fuji Television Network
924,,5478,British Film Institute (BFI)
925,10500000,31853080,Paramount Pictures
926,12000000,4884663,Cannon Pictures
927,,286126,Compañía Iberoamericana de TV
928,14000000,62134225,Touchstone Pictures
929,5000000,12947763,Paramount Pictures
930,8500000,17685307,Kings Road Entertainment
931,40000000,1641825,Carthago Films S.a.r.l.
932,14000000,12303904,TriStar Pictures
933,8500000,277646,Capital Equipment Leasing
934,15000000,12308521,Warner Bros.
935,,3940542,DD Productions
936,,916172,Virgin Vision
937,12000000,15945534,Columbia Pictures
938,10000000,20603715,Orion Pictures
939,10000000,4711220,Toho Company
940,,,Cannon Screen Entertainment
941,13000000,8475466,Metro-Goldwyn-Mayer (MGM)
942,25000000,1579260,Brooksfilms
943,18000000,3900000,Gladden Entertainment
944,,6797218,De Laurentiis Entertainment Group (DEG)
945,,,Hemdale
946,,29844101,Lawrence Gordon Productions
947,,4636169,Paramount Pictures
948,18000000,36611610,Paramount Pictures
949,,2545459,Gary Kurfirst Pictures
950,,5274,Meltdown Productions
951,6000000,9947631,Cannon Group
952,,8988731,Warner Bros.
953,,4940939,DD Productions
954,,2510433,Balcor Film Investors
955,8700000,4865912,Delphi V Productions
956,3300000,4941117,New World Pictures
957,,32324557,Delphi Films
958,,320256,Empire Pictures
959,,7634909,Columbia Pictures
960,,5186646,Cannon Group
961,,6637565,New World Pictures
962,,13418091,Atlantic Entertainment Group
963,,2556361,Atlantic Entertainment Group
964,13000000,8033397,Orion Pictures
965,,63137,Ministère de la Culture et de la Communication
966,10000000,21458229,Touchstone Pictures
967,,4601256,Empire Pictures
968,12000000,7817314,Cinema Group Ventures
969,8000000,11949484,Cannon Group
970,,604849,
971,2000000,7369373,Paragon Arts International
972,,1476356,Thorn EMI Screen Entertainment
973,40000000,93151591,Universal Pictures
974,,1720450,Cannon Screen Entertainment
975,14000000,18034150,Columbia Pictures
976,,7555000,New World Pictures
977,,4845724,Lorimar Productions
978,15000000,25147055,American Filmworks
979,20000000,22905522,De Laurentiis Entertainment Group (DEG)
980,,10090429,Warner Bros.
981,,,Cascade Films
982,,2147228,TMS Pictures
983,,546904,L.P. Film
984,,930211,Goldcrest Films International
985,,2750741,Scary Stuff
986,4000000,4679650,The Cannon Group
987,17000000,2793214,Escalante Productions
988,,14205021,Universal Pictures
989,,,Marquis
990,,5099316,Columbia Pictures
991,,5715174,Gladden Entertainment
992,17000000,2315683,HandMade Films
993,16000000,3800000,Lorimar Productions
994,,6029824,Blake Edwards
995,,140980,Delphi V Productions
996,,4781448,Marimark Productions
997,,,Compact Yellowbill
998,,1131399,Centurion
999,,278623,Delphi V Productions
1000,,1915792,Corporation Image M & M
1001,,78068,Chroma III Productions
1002,,275000,Canadian Broadcasting Corporation (CBC)
1003,18000000,11957943,Rastar Pictures
1004,,,Orion Pictures
1005,,277405,Griffon Productions
1006,,837623,Produzioni Europee Associate (PEA)
1007,,3272593,Little Bear
1008,10000000,4743287,Rastar Films
1009,,,Rondo Productions
1010,,,Paramount Pictures
1011,25000000,4007250,De Laurentiis Entertainment Group (DEG)
1012,,5958456,Sunbow Productions
1013,,2669366,Miramax
1014,,441863,Aaron Spelling Productions
1015,,1943751,Balcor Film Investors
1016,,3136701,The Cannon Group
1017,10000000,6947787,Paramount Pictures
1018,,4079895,Blake Edwards
1019,18000000,2295500,J&M Entertainment
1020,,925952,Ciné Valse
1021,,502237,Metro-Goldwyn-Mayer (MGM)
1022,,2390525,Golan-Globus Productions
1023,,1500000,Portreeve
1024,,8540346,Nelvana
1025,,601451,Grace
1026,3401376,3388020,Cinema Group Ventures
1027,,416393,Carson Productions
1028,,1254040,Kings Road Entertainment
1029,600000,,Cinequanon
1030,,781727,Hyperion Pictures
1031,,,Fringe Dwellers Productions
1032,,6408791,MTM Enterprises
1033,,583800,Caméras Continentales
1034,,2497233,
1035,1500000,,Cinetel Films
1036,,8736,Golan-Globus Productions
1037,,2995527,Simcom Limited
1038,2000000,1301121,American Playhouse
1039,,512403,Fons Rademakers Produktie
1040,,563358,Island Pictures
1041,,,Continental Motion Pictures
1042,,,Action Communications
1043,,,Les Films 13
1044,16000000,30902642,Act III Communications
1045,,32388898,Warner Bros.
1046,30000000,46357676,Natant
1047,15000000,98268458,Twentieth Century Fox
1048,13000000,53424681,Orion Pictures
1049,6000000,214577242,Great American Films Limited Partnership
1050,7000000,34368475,Touchstone Pictures
1051,25000000,76270454,Paramount Pictures
1052,22700000,38119483,Brooksfilms
1053,6000000,29180280,Circle Films
1054,15000000,120207127,Warner Bros.
1055,5000000,3369307,F/M
1056,6000000,42721196,Gladden Entertainment
1057,22000000,17336370,Golan-Globus Productions
1058,14000000,320145693,Paramount Pictures
1059,,14575193,New World Pictures
1060,35000000,22238696,Amblin Entertainment
1061,15000000,35509515,Orion Pictures
1062,22000000,63766510,Warner Bros.
1063,,18553948,Hughes Entertainment
1064,27000000,38122105,TAFT Entertainment Pictures
1065,10500000,25205460,Amercent Films
1066,17000000,17186348,Carolco International N.V.
1067,15000000,80642217,Metro-Goldwyn-Mayer (MGM)
1068,23000000,51881013,Universal Pictures
1069,15000000,43848069,Twentieth Century Fox
1070,13000000,123922370,Touchstone Pictures
1071,4500000,44793222,New Line Cinema
1072,30000000,49530280,Paramount Pictures
1073,,31623833,Touchstone Pictures
1074,22000000,26713187,Metro-Goldwyn-Mayer (MGM)
1075,28000000,299965036,Paramount Pictures
1076,17000000,15681020,Cannon Films
1077,12000000,110996879,Rastar Pictures
1078,,1628359,Cineplex Odeon Films
1079,3600000,5923798,Renaissance Pictures
1080,,35659098,Paramount Pictures
1081,27000000,25893810,Warner Bros.
1082,40000000,51186259,Eon Productions
1083,25000000,16057580,The Cannon Group
1084,,43993869,Recorded Picture Company (RPC)
1085,,12396383,Twentieth Century Fox
1086,11000000,167780960,Touchstone Pictures
1087,6500000,54215416,Columbia Pictures
1088,,30063289,Twentieth Century Fox
1089,12000000,3769990,TAFT Entertainment Pictures
1090,3000000,14182492,Alive Films
1091,,3404057,Road Movies Filmproduktion
1092,,2642567,Merchant Ivory Productions
1093,20000000,67331309,Amercent Films
1094,10000000,49998613,Amblin Entertainment
1095,3500000,14000000,New World Pictures
1096,,28061343,Warner Bros.
1097,,2488740,Incorporated Television Company (ITC)
1098,,174380,Kings Road Entertainment
1099,,15151736,New World Pictures
1100,25000000,65088797,Universal Pictures
1101,12000000,40050884,Columbia Pictures Industries
1102,20000000,66673516,Applied Action
1103,14000000,57915972,Orion Pictures
1104,,548696,Universal Pictures
1105,3000000,7888703,Atlantic Entertainment Group
1106,,26712476,United Artists
1107,,1083486,Brooksfilms
1108,,13539458,New Century Entertainment
1109,3500000,23509382,Emshell Producers
1110,,1028679,Lightyear Entertainment
1111,,13839404,RKO Pictures
1112,10000000,,Orion Pictures
1113,5000000,9747988,Heron Communications
1114,8300000,12640385,De Laurentiis Entertainment Group (DEG)
1115,3000000,3221568,Golan-Globus Productions
1116,3000000,9868521,Vista Organization
1117,18000000,39337581,TriStar Pictures
1118,,4575613,Nouvelles Éditions de Films (NEF)
1119,,124167,British Screen Productions
1120,,10021120,Columbia Pictures
1121,8000000,2877571,Orion Pictures
1122,55000000,14375181,Columbia Pictures
1123,5000000,858250,Golan-Globus Productions
1124,,65673233,Touchstone Pictures
1125,,4637920,Panorama Film A/S
1126,1000000,1576615,Atlantic Entertainment Group
1127,16000000,14792779,Jack Rollins & Charles H. Joffe Productions
1128,,3731829,Pelemele Film
1129,18000000,21589395,Amercent Films
1130,6000000,3685862,Aaron Spelling Productions
1131,4000000,800000,Canon Italia S.r.l.
1132,,3832228,Finnegan/Pinchuk Productions
1133,13000000,18753438,Orion Pictures
1134,,7800000,New World Pictures
1135,5000000,6880310,Golan-Globus Productions
1136,,2585639,Filmhaus
1137,29000000,5899797,Universal Pictures
1138,,519596,7 Films Cinéma
1139,5000000,6075793,The Cannon Group
1140,15000000,13290368,Amercent Films
1141,,13110903,Paramount Pictures
1142,12800000,10278549,Columbia Pictures
1143,,17355263,Clear Type
1144,27000000,7393346,Home Box Office (HBO)
1145,17000000,7305209,The Guber-Peters Company
1146,22000000,11307844,Carolco Pictures
1147,4000000,1680358,Cinecom Entertainment Group
1148,,2063688,Per Holst Filmproduktion
1149,14500000,18782400,TriStar Pictures
1150,6000000,12423831,Fourth Protocol
1151,,6804312,Bagdasarian Productions
1152,,2700000,Aurora Productions LLC
1153,,2683519,British Columbia Television
1154,7000000,7019441,De Laurentiis Entertainment Group (DEG)
1155,,300859,Columbia Pictures
1156,13000000,4572845,Lorimar Motion Pictures
1157,,4278150,Hemdale
1158,8000000,1988962,De Laurentiis Entertainment Group (DEG)
1159,,1749956,Marimark Productions
1160,,873903,United Artists
1161,14000000,20240502,Paramount Pictures
1162,,,Channel Four Films
1163,,52864741,Touchstone Pictures
1164,10500000,34377585,Imagine Films Entertainment
1165,3520000,562187,Independent Film Centre
1166,11000000,25411386,Touchstone Pictures
1167,,1733017,Albacore Productions Inc.
1168,,10489617,TAFT Entertainment Pictures
1169,4000000,345704,Empire Pictures
1170,,3283832,Channel Four Films
1171,,370698,Col.Ima.Son
1172,5000000,1119112,Golan-Globus Productions
1173,,1930001,Trans World Entertainment (TWE)
1174,14000000,459824,Orion Pictures
1175,,1338198,Alive Films
1176,,1672927,Zenith Entertainment
1177,11000000,19734940,TriStar Pictures
1178,350000,4000000,Golan-Globus Productions
1179,,1083282,Columbia Pictures
1180,6000000,1432687,The Samuel Goldwyn Company
1181,4500000,406881,Zenith Entertainment
1182,7500000,796368,De Laurentiis Entertainment Group (DEG)
1183,9000000,5406879,Gladden Entertainment
